#weight  minuslogpost     logGnu      logA         ns  theta_MC_100       ombh2      omch2         tau  A_planck         Gnu            As        H0     omegam   omegamh2   omega_de        YHe        Y_p     DHBBN       zre     sigma8       s8h5  s8omegamp5  s8omegamp25         A     clamp       age     rdrag  chi2__CMB  minuslogprior  minuslogprior__0      chi2  chi2__planck_2018_lowl.TT  chi2__planck_2018_lowl.EE  chi2__planck_2018_highl_plik.TTTEEE_lite  chi2__planck_2018_lensing.clik
 43 510.41987 -1.3686982 2.9614414 0.92868272 1.0474835 0.022320558 0.12036664 0.052387238 1.0029887 0.042786011 1.9325808e-09 69.908498 0.29196115  0.1426872 0.70795326 0.24537907 0.24670552  2.594895 7.5060016 0.81280252  0.9721204 0.43918508 0.59747028 1.9325808 1.7403423 13.581708 147.05939 1040.7484 -9.9543292 -9.9543292 1040.7484 26.520231 395.91726 609.02897 9.2819271
 13 510.81662 -1.3686982 2.9614414 0.92868272 1.0474835 0.022320558 0.12036664 0.052387238 1.0033268 0.042786011 1.9325808e-09 69.908498 0.29196115  0.1426872 0.70795326 0.24537907 0.24670552  2.594895 7.5060016 0.81280252  0.9721204 0.43918508 0.59747028 1.9325808 1.7403423 13.581708 147.05939 1041.2002  -9.783496  -9.783496 1041.2002  26.45136 395.91758 609.55554 9.2757606
  1  511.0521 -1.3824474  2.961649 0.92874783 1.0474844 0.022321151 0.12037489 0.052469095 1.0033422 0.041452683  1.932982e-09 69.906354 0.29199715 0.14269604 0.70791725 0.24537931 0.24670576 2.5947827 7.5144487 0.81333041 0.97276668 0.43949741 0.59787675  1.932982 1.7404187 13.581658 147.05656 1041.6547 -9.7752751 -9.7752751 1041.6547 26.423528 395.93783 610.00888 9.2845048
  4 510.79846 -1.3724833 2.9617971 0.92866096 1.0474761  0.02231983 0.12039899 0.052562971 1.0032991 0.042414725 1.9332683e-09 69.893856 0.29214821 0.14271882 0.70776615 0.24537877 0.24670522 2.5950329 7.5247742 0.81316132 0.97265139 0.43951968 0.59782975 1.9332683 1.7403497 13.582131 147.05168 1041.1933 -9.7982044 -9.7982044 1041.1933 26.462002 395.93587 609.51204 9.2834105
 81 510.78919 -1.3671766 2.9617098 0.92870258  1.047474 0.022320788 0.12039055 0.052541104 1.0032897 0.042936176 1.9330997e-09  69.89694 0.29210713 0.14271134 0.70780725 0.24537916 0.24670561 2.5948514 7.5221755 0.81295028 0.97237751 0.43937472 0.59765358 1.9330997  1.740274 13.582064 147.05284 1041.1846 -9.8031292 -9.8031292 1041.1846 26.452402 395.94691 609.49921  9.286105
  1 510.41424 -1.3671766 2.9617098 0.92870258  1.047474 0.022320788 0.12039055 0.052541104  1.002125 0.042936176 1.9330997e-09  69.89694 0.29210713 0.14271134 0.70780725 0.24537916 0.24670561 2.5948514 7.5221755 0.81295028 0.97237751 0.43937472 0.59765358 1.9330997  1.740274 13.582064 147.05284 1041.4438 -10.307671 -10.307671 1041.4438 26.690816 395.94187 609.46278 9.3483595
 10 509.40328 -1.4106436 2.9611253 0.92881184   1.04746 0.022335797 0.12037838 0.052180326 1.0021753 0.038846902 1.9319699e-09 69.909208 0.29201043 0.14271418 0.70790398 0.24538522  0.2467117 2.5920116 7.4814481 0.81389066 0.97341688 0.43981015 0.59829539 1.9319699 1.7405123 13.580932 147.03937 1039.3873 -10.290359 -10.290359 1039.3873 26.610384  395.8679 607.62775 9.2812335
  4 509.40017 -1.4137639 2.9596155 0.92851894 1.0474294 0.022326168 0.12051387 0.051173138 1.0022664   0.0385688 1.9290553e-09 69.842492 0.29282658 0.14284004 0.70708765 0.24538133  0.2467078 2.5938324 7.3810939 0.81378314 0.97375304 0.44036616 0.59863391 1.9290553 1.7413908 13.583348 147.01438 1039.3163 -10.258003 -10.258003 1039.3163 26.637084 395.74824 607.62296 9.3080664
 10 512.05808 -1.4398672 2.9625904 0.92870842 1.0475063 0.022321293 0.12045116 0.053488152 1.0015967 0.036318913 1.9348025e-09 69.886768 0.29231729 0.14277245 0.70759706 0.24537936 0.24670582 2.5947558  7.620473 0.81568848 0.97572369 0.44101319 0.59977444 1.9348025 1.7385109 13.581323 147.03632 1045.0461 -10.464964 -10.464964 1045.0461 26.670541 396.10459 612.88832 9.3826438
  5 510.32123 -1.3790355 2.9552524  0.9326778 1.0476917 0.022442758 0.11975433 0.049809202 1.0022636 0.041779623 1.9206569e-09 70.301438 0.28771486 0.14219709  0.7122005 0.24542694 0.24675357 2.5721292 7.2036169 0.80919201  0.9650937 0.43404297 0.59264163 1.9206569 1.7385455 13.560917 147.08595 1041.1605 -10.259024 -10.259024 1041.1605 25.449373 395.66511 610.68593 9.3600934
 58 509.84657 -1.3938957 2.9554325 0.93258965 1.0476808 0.022441963 0.11960849 0.050119785 1.0022161 0.040374233 1.9210029e-09 70.349368 0.28702665 0.14205045 0.71288882 0.24542664 0.24675327  2.572274 7.2340124  0.8091443 0.96470799 0.43349799 0.59225199 1.9210029  1.737779 13.560688 147.12483 1040.2452 -10.276032 -10.276032 1040.2452 25.474261 395.68884 609.59604 9.4860638
 10  511.8798  -1.440423 2.9551486 0.93251182 1.0476823 0.022436186  0.1195855  0.04987567 1.0023379 0.036272458 1.9204576e-09 70.353223 0.28693707 0.14202169 0.71297841 0.24542447 0.24675109 2.5733284 7.2094394  0.8103355 0.96610174 0.43406842 0.59307761 1.9204576  1.738134 13.561119 147.13723 1044.2229 -10.231672 -10.231672 1044.2229  25.44727 395.63461 613.05413 10.086942
  9 510.24286 -1.4142927   2.96323   0.934096  1.047572 0.022498473 0.11891814 0.055144631 1.0019743  0.03852186 1.9360404e-09 70.608838 0.28364969 0.14141662  0.7162664 0.24544729 0.24677399 2.5621055 7.7254492 0.81052152 0.96457281 0.43167382 0.59150733 1.9360404 1.7338695 13.555265 147.24444 1041.1999 -10.357104 -10.357104 1041.1999 25.273642 396.25631 610.09766 9.5723285
 50 509.60253 -1.4066437 2.9644703 0.93416997 1.0475689 0.022508845 0.11916611 0.055428899 1.0020061  0.03920634 1.9384433e-09 70.527031 0.28482747 0.14167495 0.71508842 0.24545098 0.24677769 2.5602647 7.7557009  0.8116681 0.96649737 0.43318102 0.59295802 1.9384433 1.7350348 13.555416 147.16816  1039.899 -10.346952 -10.346952  1039.899  25.27996 396.32656 608.92634 9.3661017
 17 509.19603 -1.4045053 2.9654144 0.93378734 1.0475285 0.022497752 0.11940471 0.055723425 1.0019318 0.039399866 1.9402743e-09 70.417972  0.2861692 0.14190246 0.71374644 0.24544703 0.24677373 2.5622338 7.7915296 0.81276041 0.96854718 0.43478443 0.59445401 1.9402743 1.7356509 13.558728 147.11682 1039.1328 -10.370368 -10.370368 1039.1328 25.389541 396.40344 608.06397 9.2758388
 46 509.20207 -1.4067388 2.9657184 0.93384023 1.0475303  0.02249936  0.1193932 0.055834844 1.0019812 0.039197759 1.9408641e-09 70.424057  0.2860998 0.14189256 0.71381585  0.2454476 0.24677431 2.5619478 7.8021765 0.81291825 0.96869343 0.43481613 0.59453341 1.9408641 1.7357917 13.558469 147.11801 1039.1139 -10.354903 -10.354903 1039.1139 25.380122 396.41714 608.03304 9.2836379
132 509.63512 -1.3927669  2.966582 0.93405669 1.0475367 0.022489788 0.11938985 0.055794771 1.0024503 0.040479313 1.9425409e-09 70.419342 0.28611205 0.14187964 0.71380359 0.24544418 0.24677087 2.5636524 7.8002588 0.81296168 0.96877762 0.43484868 0.59457154 1.9425409 1.7374306 13.559215 147.12949 1039.6474   -10.1886   -10.1886 1039.6474 25.327513 396.41986 608.68876 9.2112995
 12 509.84801 -1.4270866 2.9666783 0.93341974 1.0475325 0.022493537 0.11936298  0.05608768 1.0022004 0.037403598  1.942728e-09  70.43076 0.28597268 0.14185652 0.71394299 0.24544552 0.24677222 2.5629839 7.8283653 0.81370758 0.96958787 0.43514163 0.59504457  1.942728 1.7365803 13.558849 147.13234 1040.2591 -10.281568 -10.281568 1040.2591 25.501824 396.48569 608.88617 9.3854652
 26 510.73067 -1.3980022 2.9680797 0.93380734 1.0475957  0.02252582 0.11873716 0.056935538 1.0026558 0.039994271 1.9454524e-09 70.705607 0.28256649 0.14126298 0.71734983 0.24545697 0.24678371  2.557265 7.8956911 0.81113579 0.96464305 0.43117532 0.59138967 1.9454524 1.7360692 13.551066 147.26204 1041.6707 -10.104664 -10.104664 1041.6707 25.500569 396.69164 610.25931 9.2191599
 21 510.96476 -1.3916256 2.9683832 0.93377014 1.0475945 0.022526912 0.11872917 0.057007959  1.0027316 0.040585827 1.9460431e-09 70.708998 0.28252559 0.14125608 0.71739074 0.24545735 0.24678409 2.5570726 7.9025158 0.81102411 0.96448709 0.43108475 0.59128684 1.9460431 1.7363448 13.550959 147.26295 1042.0735 -10.071975 -10.071975 1042.0735 25.522686 396.70837 610.68339 9.1590376
  8 510.86979 -1.3984073 2.9662099 0.93366733 1.0476064 0.022533731 0.11870201   0.0557352  1.0028907 0.039956988 1.9418183e-09 70.728694  0.2823276 0.14123574 0.71758877 0.24545975  0.2467865 2.5558722 7.7735153 0.81018763 0.96335817 0.43048922 0.59057348 1.9418183 1.7369911 13.549815 147.26258 1041.7404 -10.000439 -10.000439 1041.7404 25.495699  396.3902 610.57065 9.2839004
 17  510.0382 -1.4207411 2.9698686 0.93326103 1.0475003 0.022497425 0.11916315 0.057171085  1.0028709 0.037954119 1.9489358e-09 70.495032 0.28505717 0.14166057 0.71485865 0.24544691 0.24677361  2.562292 7.9324018 0.81399906 0.96949294 0.43460017 0.59478074 1.9489358 1.7383586 13.558537 147.18111 1040.0955 -10.009551 -10.009551 1040.0955 25.621339 396.81447  608.4218 9.2378861
 50 509.01371 -1.4207411 2.9698686 0.93326103 1.0475003 0.022497425 0.11916315 0.057171085   1.001024 0.037954119 1.9489358e-09 70.495032 0.28505717 0.14166057 0.71485865 0.24544691 0.24677361  2.562292 7.9324018 0.81399906 0.96949294 0.43460017 0.59478074 1.9489358 1.7383586 13.558537 147.18111 1039.1975 -10.585037 -10.585037 1039.1975 25.978451 396.83653 607.31083 9.0716832
 13 508.75334 -1.4207411 2.9698686 0.93326103 1.0475003 0.022497425 0.11916315 0.057171085   1.001983 0.037954119 1.9489358e-09 70.495032 0.28505717 0.14166057 0.71485865 0.24544691 0.24677361  2.562292 7.9324018 0.81399906 0.96949294 0.43460017 0.59478074 1.9489358 1.7383586 13.558537 147.18111 1038.2153 -10.354326 -10.354326 1038.2153 25.791621 396.81273 606.47705 9.1339247
  4 507.70698 -1.4611208 2.9587364 0.93546506 1.0472378 0.022443254 0.12001228 0.049954473  1.0029404 0.034584315 1.9273602e-09 70.055105 0.29026839 0.14245553 0.70964636 0.24542712 0.24675376 2.5720388  7.221505 0.81451008 0.97314279 0.43883003 0.59785573 1.9273602 1.7441065 13.575226 147.01651 1035.3685 -9.9772483 -9.9772483 1035.3685 24.711492 395.65657 605.30257 9.6978262
 40 508.12909 -1.4701293 2.9585618 0.93535904 1.0472293 0.022439445 0.12006329 0.049800457  1.0029504 0.033874325 1.9270237e-09 70.030759 0.29056649 0.14250274  0.7093482  0.2454257 0.24675232 2.5727332 7.2069426   0.814874 0.97374681 0.43925148 0.59827637 1.9270237 1.7443392  13.57607  147.0073 1036.2032 -9.9725242 -9.9725242 1036.2032 24.724058 395.66218 606.04516  9.771839
 52 506.10786 -1.4701293 2.9585618 0.93535904 1.0472293 0.022439445 0.12006329 0.049800457  1.0022055 0.033874325 1.9270237e-09 70.030759 0.29056649 0.14250274  0.7093482  0.2454257 0.24675232 2.5727332 7.2069426   0.814874 0.97374681 0.43925148 0.59827637 1.9270237 1.7443392  13.57607  147.0073 1032.7753 -10.279773 -10.279773 1032.7753  24.85637 395.65368 602.63785 9.6273636
 28 506.44861 -1.4759371 2.9547332 0.93524786 1.0471964 0.022409854 0.12019435 0.048320698  1.0017362 0.033424344   1.91966e-09 69.947822 0.29146334  0.1426042 0.70845116 0.24541443 0.24674102 2.5781664  7.059407 0.81404306 0.97333038 0.43948023 0.59812693   1.91966 1.7428238 13.580519 147.00559 1033.7527 -10.427765 -10.427765 1033.7527 24.783976 395.67643 603.47851 9.8138266
 13 506.45941 -1.4765839   2.95475 0.93523028  1.047196 0.022409776 0.12020121 0.048286727  1.0017663 0.033374602 1.9196923e-09 69.945149 0.29149947 0.14261098 0.70841502  0.2454144 0.24674099 2.5781807 7.0559305 0.81408862 0.97340346 0.43953207 0.59817895 1.9196923 1.7429715  13.58057 147.00387 1033.7575 -10.419342 -10.419342 1033.7575 24.787461 395.67772 603.47648 9.8158445
106 505.95546 -1.4573678 2.9548966 0.93440135  1.047246 0.022400828 0.12053208  0.04757488  1.0020674 0.034884472 1.9199738e-09 69.836857 0.29306426 0.14293291 0.70684997 0.24541095 0.24673752 2.5798362 6.9870857  0.8145578  0.9747193  0.4409642 0.59932531 1.9199738 1.7457107 13.581378 146.92673 1032.5649 -10.326979 -10.326979 1032.5649  25.01366 395.71031 602.23936 9.6015482
  8  506.2863 -1.4568953  2.952627 0.93457444 1.0472544 0.022388044 0.12044004  0.04669198  1.0019686 0.034922453 1.9156212e-09 69.861589 0.29264202 0.14282808 0.70727227 0.24540597 0.24673252 2.5822105 6.8942823 0.81341646 0.97318124   0.440029 0.59826987 1.9156212 1.7448315 13.582019 146.96511 1033.2904 -10.358896 -10.358896 1033.2904  24.91652 395.78741 602.90512 9.6813408
 86 506.74936 -1.4568953  2.952627 0.93457444 1.0472544 0.022388044 0.12044004  0.04669198  1.0002313 0.034922453 1.9156212e-09 69.861589 0.29264202 0.14282808 0.70727227 0.24540597 0.24673252 2.5822105 6.8942823 0.81341646 0.97318124   0.440029 0.59826987 1.9156212 1.7448315 13.582019 146.96511  1034.828  -10.66464  -10.66464  1034.828 25.233299  395.7653 604.33848 9.4909167
  7 505.87278 -1.4671345 2.9525666  0.9346543 1.0472448 0.022392488 0.12039046 0.046697994  1.0002492 0.034108725 1.9155054e-09 69.879727  0.2923977 0.14278295 0.70751663  0.2454077 0.24673426 2.5813839 6.8933328 0.81352296 0.97318232 0.43990286 0.59822327 1.9155054  1.744705 13.581651 146.97322 1033.0735 -10.663951 -10.663951 1033.0735 25.204977 395.78279 602.56706 9.5186446
  7 508.66455 -1.4694334 2.9350312 0.93693591 1.0472702 0.022450634  0.1197752 0.039637981 0.99931893 0.033928648  1.882209e-09 70.157152 0.28895792 0.14222584 0.71095709 0.24542988 0.24675652 2.5706967 6.1014843 0.80476983 0.96080601 0.43260246 0.59003848  1.882209 1.7387563 13.572538 147.07084 1038.5927 -10.631812 -10.631812 1038.5927 24.319815 397.30671 606.28583 10.680374
 15 508.63661 -1.4497575 2.9521055 0.93749505 1.0474123 0.022455355  0.1200547 0.047167079 0.99998319 0.035501157 1.9146223e-09 70.109567 0.28992851 0.14251005 0.70998638 0.24543163 0.24675828 2.5698405 6.9264477 0.81231224 0.97013988 0.43738961 0.59606789 1.9146223 1.7422654 13.569103  146.9919  1038.611 -10.668897 -10.668897  1038.611 24.507057 395.76687 608.76999 9.5670902
 28 506.65533 -1.4790737 2.9487975 0.93787614 1.0474285 0.022436153 0.12000013 0.046116551  0.9995537 0.033183812 1.9082993e-09 70.118297 0.28970628 0.14243629 0.71020863 0.24542446 0.24675108 2.5733343 6.8174409 0.81188663  0.9695712 0.43699286 0.59564139 1.9082993  1.740164 13.570305 147.02759 1034.6166 -10.652985 -10.652985 1034.6166 24.322624 395.89249 604.42716 9.9743552
  4 507.03901 -1.4790737 2.9487975 0.93787614 1.0474285 0.022436153 0.12000013 0.046116551  0.9992059 0.033183812 1.9082993e-09 70.118297 0.28970628 0.14243629 0.71020863 0.24542446 0.24675108 2.5733343 6.8174409 0.81188663  0.9695712 0.43699286 0.59564139 1.9082993  1.740164 13.570305 147.02759  1035.315 -10.618472 -10.618472  1035.315  24.38206 395.90144 605.13974 9.8917239
 43 505.52948 -1.5345674 2.9483415 0.93481416 1.0473699 0.022476664 0.12048573 0.043726446   1.000329 0.029203348 1.9074292e-09 69.959662 0.29209654  0.1429624 0.70781798 0.24543944 0.24676611 2.5659998 6.5577821 0.81391141 0.97309061  0.4398862 0.59835474 1.9074292  1.747705 13.570033  146.8549 1032.3795  -10.66026  -10.66026 1032.3795 25.147447 396.25778 600.86469 10.109553
  9 505.58695 -1.5346355 2.9478871 0.93472548 1.0473669 0.022475858 0.12048836 0.043511434  1.0003096 0.029198767 1.9065628e-09 69.957017 0.29212235 0.14296421 0.70779217 0.24543915 0.24676582 2.5661444 6.5345194 0.81371217  0.9728708 0.43979795 0.59822148 1.9065628 1.7476625 13.570213  146.8551 1032.4964 -10.661253 -10.661253 1032.4964 25.162722 396.29752 600.90636 10.129814
  7 504.56788 -1.4872781 2.9587139 0.93065981 1.0473041 0.022525318 0.12090275 0.048650293 0.99975082 0.032562809 1.9273169e-09 69.830711 0.29413129 0.14342807 0.70578292 0.24545679 0.24678353 2.5573535 7.0808187 0.81661544 0.97722452 0.44288218 0.60138542 1.9273169 1.7486223 13.568842 146.69218 1030.4637 -10.663953 -10.663953 1030.4637 26.704932 395.64752 598.75737  9.353843
  2 506.04709 -1.4644911 2.9589626 0.93061561 1.0473162 0.022534967  0.1209917  0.04847956  0.9998944  0.03431697 1.9277963e-09 69.811565 0.29449495 0.14352667 0.70541921 0.24546018 0.24678693 2.5556548 7.0621542 0.81628848 0.97696719 0.44297844 0.60133036 1.9277963 1.7496546 13.567893 146.65797 1033.4302 -10.668028 -10.668028 1033.4302 26.744234 395.66419 601.54835  9.473452
 33 505.53914 -1.4644911 2.9589626 0.93061561 1.0473162 0.022534967  0.1209917  0.04847956   1.000185  0.03431697 1.9277963e-09 69.811565 0.29449495 0.14352667 0.70541921 0.24546018 0.24678693 2.5556548 7.0621542 0.81628848 0.97696719 0.44297844 0.60133036 1.9277963 1.7496546 13.567893 146.65797 1032.4106 -10.666183 -10.666183 1032.4106 26.684109 395.66855 600.61268 9.4452936
  4 508.19646 -1.4393992 2.9578166 0.93092889 1.0472996   0.0225346 0.12091528 0.048338685 0.99990253 0.036358071 1.9255882e-09 69.832626 0.29415989 0.14344988 0.70575433 0.24546005  0.2467868 2.5557192 7.0462658 0.81488233 0.97513718 0.44196372 0.60012368 1.9255882  1.748143 13.568104 146.67859 1037.7292  -10.66816  -10.66816 1037.7292 26.586477 395.66542 605.95495 9.5223872
  4 506.85881 -1.5377457 2.9538273 0.93282263 1.0470143 0.022521159 0.11985621 0.050402405 0.99761788 0.028990409 1.9179218e-09 70.100786 0.28973114 0.14237737 0.71018373 0.24545533 0.24678206 2.5580871 7.2491078 0.81292509  0.9709326 0.43757058 0.59641605 1.9179218 1.7340113 13.573368 146.97127 1034.1475 -10.214959 -10.214959 1034.1475 25.897466 395.66996 602.57912  10.00099
 23 505.73193 -1.4962568 2.9447962 0.92939412 1.0467205 0.022475052 0.12088995 0.044796515  0.9974331 0.031896516 1.9006789e-09 69.594432 0.29600166   0.143365 0.70391197 0.24543885 0.24676553 2.5662891  6.678179 0.81061538 0.97168968 0.44102368 0.59791352 1.9006789 1.7377968 13.590861 146.75064 1031.7475   -10.1418   -10.1418 1031.7475 26.662158 395.94883 599.69601  9.440466
 43 505.77175 -1.4962568 2.9447962 0.92939412 1.0467205 0.022475052 0.12088995 0.044796515 0.99753941 0.031896516 1.9006789e-09 69.594432 0.29600166   0.143365 0.70391197 0.24543885 0.24676553 2.5662891  6.678179 0.81061538 0.97168968 0.44102368 0.59791352 1.9006789 1.7377968 13.590861 146.75064 1031.9126 -10.184559 -10.184559 1031.9126 26.640213 395.94883 599.86617 9.4574093
 32 505.77204 -1.4963544 2.9447943 0.92939412 1.0467205 0.022475047 0.12088997 0.044795546 0.99753938 0.031889343 1.9006752e-09 69.594428 0.29600173 0.14336501  0.7039119 0.24543885 0.24676553 2.5662899 6.6780752 0.81061753 0.97169229 0.44102491 0.59791514 1.9006752 1.7377968  13.59086 146.75064 1031.9132 -10.184546 -10.184546 1031.9132 26.640089 395.94883 599.86607 9.4581846
  8 505.66741 -1.5112267 2.9457787 0.92936877 1.0467198 0.022461812 0.12106248 0.045284292 0.99739636 0.030815787 1.9025473e-09 69.522073 0.29694772  0.1435243 0.70296573 0.24543401 0.24676067 2.5686726 6.7357612 0.81211423 0.97399284 0.44254467 0.59949715 1.9025473 1.7378089 13.592901 146.72008  1031.588 -10.126607 -10.126607  1031.588  26.64374 395.89113 599.53421 9.5189446
103 505.09905 -1.4844921  2.946395 0.93000335 1.0467369 0.022441821 0.12109233 0.045154546 0.99785325 0.032772373   1.90372e-09 69.500456 0.29715287 0.14353415 0.70276052 0.24542659 0.24675322 2.5722999 6.7260863 0.81196861 0.97396962 0.44261813 0.59949314   1.90372 1.7393314 13.594508 146.73435 1030.7986 -10.300237 -10.300237 1030.7986 26.450528 395.91217 599.02787 9.4080043
 11 505.47618 -1.4844921  2.946395 0.93000335 1.0467369 0.022441821 0.12109233 0.045154546 0.99858004 0.032772373   1.90372e-09 69.500456 0.29715287 0.14353415 0.70276052 0.24542659 0.24675322 2.5722999 6.7260863 0.81196861 0.97396962 0.44261813 0.59949314   1.90372 1.7393314 13.594508 146.73435 1031.9676 -10.507616 -10.507616 1031.9676 26.302993 395.89291 600.28585 9.4858456
  7  505.3368 -1.4810857 2.9443035 0.92979385 1.0467519 0.022396173 0.12127083 0.043291136 0.99920858 0.033030435 1.8997425e-09 69.404028 0.29825496   0.143667 0.70165819 0.24540914  0.2467357 2.5806995 6.5342753  0.8117988 0.97444216 0.44334543 0.59992274 1.8997425 1.7421781 13.599334 146.73812 1031.9112 -10.618813 -10.618813 1031.9112 26.264383 396.22958 599.88701 9.5302468
  8 505.47065 -1.4752075 2.9441549 0.92966633 1.0467231 0.022395131 0.12130154 0.043264293 0.99913602 0.033480541 1.8994603e-09 69.382587 0.29850096 0.14369667 0.70141214 0.24540873  0.2467353 2.5808929 6.5318593 0.81161366 0.97437044 0.44342708 0.59990956 1.8994603 1.7420128 13.600404 146.73124 1032.1597 -10.609203 -10.609203 1032.1597 26.301284 396.23439 600.12705 9.4969896
