#weight  minuslogpost      logGnu      logA         ns  theta_MC_100       ombh2      omch2         tau   A_planck        Gnu            As        H0     omegam   omegamh2   omega_de        YHe        Y_p     DHBBN       zre     sigma8       s8h5  s8omegamp5  s8omegamp25         A     clamp       age     rdrag  chi2__CMB  minuslogprior  minuslogprior__0      chi2  chi2__planck_2018_lowl.TT  chi2__planck_2018_lowl.EE  chi2__planck_2018_highl_plik.TTTEEE_lite  chi2__planck_2018_lensing.clik
10 501.58517 -1.6508651 2.9793353 0.93991496 1.0460994 0.022553193 0.12015698 0.056620832 0.99861153 0.022342662 1.9674734e-09 69.709631 0.29367662 0.14271018 0.70623729 0.24546656 0.24679333 2.5524562  7.878307 0.82908565  0.9930086 0.44929759 0.61033285 1.9674734 1.7568256 13.598246 146.85665 1024.1997 -10.514691 -10.514691 1024.1997 25.042086 396.62626 592.84269 9.6886856
 2 501.95619 -1.6471958 2.9793745 0.93991262 1.0461004 0.022553244 0.12015701 0.056634982 0.99861591 0.022532233 1.9675505e-09 69.709978 0.29367385 0.14271025 0.70624006 0.24546658 0.24679335 2.5524473 7.8797127 0.82900409 0.99290843 0.44925126 0.61027136 1.9675505 1.7568447 13.598214 146.85659 1024.9437 -10.515663 -10.515663 1024.9437 25.045887 396.65034 593.53183 9.7156436
 2 502.97142 -1.8030037 2.9716475 0.93958308 1.0462011 0.022560675 0.11997811 0.051806984 0.99956145 0.015739694  1.952406e-09 69.814184 0.29244601 0.14253878 0.70746816 0.24546917 0.24679595 2.5511466 7.3860347 0.82860729 0.99169224 0.44809655 0.60934068  1.952406  1.760237 13.593767 146.89543 1027.2499 -10.653534 -10.653534 1027.2499 24.874703 395.76235 596.85313 9.7597208
 5 501.80181 -1.7537507 2.9693038 0.93787138 1.0459376 0.022539763 0.11904849 0.051897485 0.99939042 0.017629878 1.9478354e-09 70.040059 0.28862518 0.14158825 0.71128954 0.24546186 0.24678862 2.5548118 7.3852195 0.82274025 0.98308142 0.44200771 0.60304024 1.9478354 1.7557985 13.599559 147.16402  1024.882 -10.639192 -10.639192  1024.882 25.331616 395.73917 594.13221  9.679002
13 501.37702 -1.7276615 2.9690291 0.93792203 1.0459347 0.022539933 0.11904488  0.05172539 0.99942908 0.018721408 1.9473004e-09 70.040498 0.28861455 0.14158481 0.71130017 0.24546192 0.24678868  2.554782 7.3674597 0.82206084 0.98226653 0.44163458 0.60253671 1.9473004 1.7559205 13.599613 147.16479 1024.0397 -10.642844 -10.642844 1024.0397 25.323673 395.73922 593.49807 9.4787644
24 502.06131 -1.6552759 2.9648202 0.93822948 1.0461645 0.022577541 0.11976339 0.051425903 0.99689415  0.02211689 1.9391216e-09 69.892658 0.29138466 0.14234093  0.7085297 0.24547506 0.24680186 2.5481995 7.3399627 0.82121618 0.98229451 0.44329296 0.60335674 1.9391216 1.7495932 13.592249  146.9333  1023.917 -9.8972151 -9.8972151  1023.917 25.286189 395.72809 593.66983 9.2329373
11 501.98186 -1.6552759 2.9648202 0.93822948 1.0461645 0.022577541 0.11976339 0.051425903 0.99692332  0.02211689 1.9391216e-09 69.892658 0.29138466 0.14234093  0.7085297 0.24547506 0.24680186 2.5481995 7.3399627 0.82121618 0.98229451 0.44329296 0.60335674 1.9391216 1.7495932 13.592249  146.9333  1023.787 -9.9116432 -9.9116432  1023.787 25.280745 395.72809 593.54281 9.2353741
11 502.02693 -1.7348408 2.9494765 0.94021458 1.0458067  0.02240642 0.12056864 0.043259226 0.99716246 0.018414469 1.9095954e-09 69.340426 0.29736323 0.14297506 0.70254976 0.24541311 0.24673969  2.578801 6.5178281 0.82082443 0.98572784 0.44760395 0.60613881 1.9095954 1.7513255  13.62317 146.91121 1024.1034 -10.024788 -10.024788 1024.1034  24.17609 396.31673 593.35038 10.260238
11 502.65592 -1.7348408 2.9494765 0.94021458 1.0458067  0.02240642 0.12056864 0.043259226 0.99605598 0.018414469 1.9095954e-09 69.340426 0.29736323 0.14297506 0.70254976 0.24541311 0.24673969  2.578801 6.5178281 0.82082443 0.98572784 0.44760395 0.60613881 1.9095954 1.7513255  13.62317 146.91121 1024.1608 -9.4244979 -9.4244979 1024.1608 24.363976  396.2674 593.56166 9.9677932
 2 502.89907 -1.7852256 2.9500879 0.93564413 1.0461815 0.022498841 0.12135785 0.040384708 0.99738731 0.016397377 1.9107633e-09 69.266929 0.29983215 0.14385669 0.70008066 0.24544742 0.24677412 2.5620401 6.1929685 0.82321368 0.98912143 0.45076654 0.60916105 1.9107633 1.7625002 13.606188 146.60273 1026.0438 -10.122827 -10.122827 1026.0438 25.690691  396.9551 593.54991 9.8480896
15 502.97442 -1.7774761 2.9483956 0.93554463 1.0461925 0.022496799 0.12133565 0.039836797 0.99712841 0.016692596 1.9075324e-09 69.276716 0.29969694 0.14383245 0.70021589 0.24544669 0.24677339 2.5624032 6.1316269 0.82228404 0.98793465 0.45015597 0.60840453 1.9075324 1.7614492 13.605981 146.61062 1025.9673 -10.009239 -10.009239 1025.9673 25.697639 397.14923 593.24185 9.8786073
 5 502.83923 -1.7798139 2.9513248 0.93501711  1.046169 0.022496833 0.12152143 0.041576939 0.99666485 0.016602982 1.9131282e-09 69.203551 0.30071895 0.14401826  0.6991937  0.2454467  0.2467734 2.5623971  6.328158 0.82399367 0.99051187 0.45186039 0.61018858 1.9131282 1.7604788 13.607412 146.56148 1025.2366 -9.7790637 -9.7790637 1025.2366 25.917966  396.5936 592.99081 9.7342086
10 502.26491 -1.7141439  2.953922 0.93599917 1.0464439 0.022613235 0.12102856 0.042857132 0.99690839 0.019313282 1.9181034e-09 69.568626 0.29679323  0.1436418 0.70312034 0.24548757 0.24681442 2.5419753 6.4421295 0.82197691 0.98549155  0.4478026 0.60669877 1.9181034 1.7605436 13.585783 146.56194 1024.3384 -9.9042738 -9.9042738 1024.3384 25.853157 396.31933 592.70579 9.4600951
51 501.42034 -1.7141439  2.953922 0.93599917 1.0464439 0.022613235 0.12102856 0.042857132 0.99734105 0.019313282 1.9181034e-09 69.568626 0.29679323  0.1436418 0.70312034 0.24548757 0.24681442 2.5419753 6.4421295 0.82197691 0.98549155  0.4478026 0.60669877 1.9181034 1.7605436 13.585783 146.56194 1023.0473 -10.103318 -10.103318 1023.0473 25.769027 396.31933 591.45312  9.505851
 6 503.21566 -1.7677234 2.9531366 0.93611674 1.0464492 0.022621266 0.12088469 0.042458054 0.99748184 0.017071693 1.9165975e-09 69.628032 0.29600679 0.14350595 0.70390692 0.24549041 0.24681727 2.5405754 6.3951451 0.82229546  0.9854528 0.44738223 0.60653143 1.9165975 1.7605661 13.584241 146.59071 1026.7546 -10.161631 -10.161631 1026.7546 25.694842 396.45227 594.76795 9.8395248
12 503.54228 -1.7677234 2.9531366 0.93611674 1.0464492 0.022621266 0.12088469 0.042458054 0.99787618 0.017071693 1.9165975e-09 69.628032 0.29600679 0.14350595 0.70390692 0.24549041 0.24681727 2.5405754 6.3951451 0.82229546  0.9854528 0.44738223 0.60653143 1.9165975 1.7605661 13.584241 146.59071 1027.7007 -10.308071 -10.308071 1027.7007 25.619037 396.45227 595.68773 9.9416531
29 501.77146 -1.7385696 2.9530445 0.93606202 1.0464444 0.022604172 0.12090088 0.042258072 0.99803536  0.01825704  1.916421e-09 69.606173 0.29619088 0.14350506 0.70372277 0.24548438 0.24681122 2.5435552 6.3765363 0.82177705 0.98498617 0.44723919 0.60624327  1.916421 1.7611082  13.58615  146.6053 1024.2632 -10.360134 -10.360134 1024.2632 25.631466 396.51086 592.38542 9.7354446
12  503.5952 -1.6451123 2.9515553  0.9359534 1.0464287 0.022595634 0.12105601 0.041494859 0.99790232 0.022640587 1.9135692e-09 69.538887 0.29706749 0.14365165 0.70284599 0.24548138 0.24680821 2.5450435  6.295843 0.81945326 0.98267593 0.44663397 0.60497576 1.9135692 1.7611737 13.588089 146.57415 1027.8242 -10.316901 -10.316901 1027.8242  25.67803 396.71026 595.99742 9.4384835
33 500.57968 -1.7224433 2.9595941  0.9354438 1.0464089 0.022600056  0.1208137 0.045508892 0.99814593 0.018947707 1.9290141e-09 69.621452 0.29587255 0.14341376 0.70404115 0.24548294 0.24680977 2.5442725  6.729042 0.82361092 0.98707593  0.4479963 0.60743283 1.9290141 1.7611927 13.587242 146.63264 1021.9472 -10.393913 -10.393913 1021.9472 25.961104 395.85785 590.70398 9.4242563
 2 501.56235 -1.7224433 2.9595941  0.9354438 1.0464089 0.022600056  0.1208137 0.045508892 0.99945353 0.018947707 1.9290141e-09 69.621452 0.29587255 0.14341376 0.70404115 0.24548294 0.24680977 2.5442725  6.729042 0.82361092 0.98707593  0.4479963 0.60743283 1.9290141 1.7611927 13.587242 146.63264 1024.4148  -10.64503  -10.64503 1024.4148 25.706867 395.87475 593.21086 9.6222891
22 499.81997 -1.6828078 2.9580532 0.93513699  1.046417 0.022587133 0.12098364 0.043993628 0.99994493 0.020758321 1.9260438e-09 69.553257 0.29677758 0.14357077 0.70313594 0.24547841 0.24680522 2.5465258 6.5702457 0.82260556 0.98635421 0.44813327 0.60715477 1.9260438 1.7638181 13.588982 146.60243 1020.9773 -10.668677 -10.668677 1020.9773  25.75921  396.1223 589.62661 9.4691647
16 500.19813 -1.6740741 2.9578162 0.93567031  1.046478 0.022588403 0.12045338 0.044586208  0.9998725 0.021179997 1.9255875e-09 69.762672 0.29391158 0.14304178 0.70600246 0.24547885 0.24680567 2.5463044 6.6273892 0.82064494  0.9825253 0.44490127    0.60424 1.9255875 1.7613115 13.584891 146.73991 1021.7315 -10.667619 -10.667619 1021.7315 25.633614 396.05958  590.5452 9.4931101
52 500.22464 -1.6743705 2.9576344 0.93568361 1.0464787  0.02258978  0.1204393 0.044532168 0.99985083 0.021165549 1.9252375e-09 69.769056 0.29383171 0.14302908 0.70608235 0.24547933 0.24680615 2.5460641 6.6211098 0.82052651 0.98233856 0.44477661 0.60411175 1.9252375 1.7611817 13.584676 146.74209 1021.7836  -10.66714  -10.66714 1021.7836 25.627859 396.05502 590.59815 9.5025245
 5  500.3631 -1.6743705 2.9576344 0.93568361 1.0464787  0.02258978  0.1204393 0.044532168 0.99944718 0.021165549 1.9252375e-09 69.769056 0.29383171 0.14302908 0.70608235 0.24547933 0.24680615 2.5460641 6.6211098 0.82052651 0.98233856 0.44477661 0.60411175 1.9252375 1.7611817 13.584676 146.74209 1022.0151 -10.644471 -10.644471 1022.0151 25.705348 396.05205 590.82067 9.4370754
 5 503.76521  -1.762359  2.968301 0.93719518  1.046406 0.022647087 0.11943459 0.046764909  1.0033346 0.017283872 1.9458831e-09 70.151363 0.28871266 0.14208167 0.71120233 0.24549964 0.24682653 2.5360684 6.8350776 0.82350891 0.98321896 0.44248772 0.60364938 1.9458831 1.7721369 13.576857 146.94304 1027.0891 -9.7793464 -9.7793464 1027.0891 25.404821 395.75758  596.1353 9.7913968
19 502.26688 -1.7010242 2.9574477 0.93132043 1.0461988 0.022541569  0.1208219 0.043359279 0.99988919 0.019905623 1.9248781e-09 69.497742  0.2968227 0.14336347 0.70309069 0.24546249 0.24678925 2.5544948 6.5072777 0.82108467 0.98492372 0.44733873 0.60605525 1.9248781 1.7649883 13.599252 146.69505 1025.8696 -10.667938 -10.667938 1025.8696 26.940637 396.26079 593.39051 9.2776884
28 502.23368 -1.7010242 2.9574477 0.93132043 1.0461988 0.022541569  0.1208219 0.043359279  0.9998516 0.019905623 1.9248781e-09 69.497742  0.2968227 0.14336347 0.70309069 0.24546249 0.24678925 2.5544948 6.5072777 0.82108467 0.98492372 0.44733873 0.60605525 1.9248781 1.7649883 13.599252 146.69505 1025.8017 -10.667158 -10.667158 1025.8017 26.948539 396.22416 593.35588 9.2730914
23 501.67873 -1.7129611  2.962655  0.9322915 1.0462486 0.022549646 0.12073807 0.046406911 0.99959876 0.019365953 1.9349277e-09 69.551113 0.29621074 0.14328772 0.70370278 0.24546532 0.24679209 2.5530778 6.8336152 0.82351351 0.98745812 0.44819925 0.60753447 1.9349277 1.7634218 13.596643 146.70804 1024.6695  -10.65604  -10.65604 1024.6695 26.774617 395.78485  592.8489 9.2611744
27  500.9338  -1.671697 2.9631858 0.93250089 1.0462527 0.022554548 0.12069545 0.046865176 0.99947494 0.021296243 1.9359548e-09 69.571717 0.29595737 0.14324999  0.7039562 0.24546703 0.24679381  2.552219  6.880954 0.82263676 0.98626075 0.44753056 0.60675785 1.9359548 1.7627416 13.595861 146.71379 1023.1613 -10.646865 -10.646865 1023.1613 26.756915 395.73508 591.47234 9.1969943
 8 500.84511  -1.671697 2.9631858 0.93250089 1.0462527 0.022554548 0.12069545 0.046865176 0.99960327 0.021296243 1.9359548e-09 69.571717 0.29595737 0.14324999  0.7039562 0.24546703 0.24679381  2.552219  6.880954 0.82263676 0.98626075 0.44753056 0.60675785 1.9359548 1.7627416 13.595861 146.71379 1023.0029 -10.656328 -10.656328 1023.0029 26.730255 395.73508  591.3375 9.2000339
 5 500.81394  -1.671697 2.9631858 0.93250089 1.0462527 0.022554548 0.12069545 0.046865176  1.0001567 0.021296243 1.9359548e-09 69.571717 0.29595737 0.14324999  0.7039562 0.24546703 0.24679381  2.552219  6.880954 0.82263676 0.98626075 0.44753056 0.60675785 1.9359548 1.7627416 13.595861 146.71379 1022.9618 -10.666956 -10.666956 1022.9618 26.616018 395.73672  591.3852 9.2238631
38   500.767 -1.6678875 2.9637223 0.93250017 1.0462542 0.022555168  0.1206774 0.047211912  1.0001048 0.021483871 1.9369938e-09 69.579136 0.29585828 0.14323257 0.70405531 0.24546725 0.24679402 2.5521103 6.9174305 0.82269387 0.98627663 0.44748669 0.60674917 1.9369938 1.7624649 13.595681 146.71784 1022.8701 -10.668042 -10.668042 1022.8701 26.634948 395.71339 591.31006 9.2116879
 2 500.77865 -1.6678875 2.9637223 0.93250017 1.0462542 0.022555168  0.1206774 0.047211912  1.0001395 0.021483871 1.9369938e-09 69.579136 0.29585828 0.14323257 0.70405531 0.24546725 0.24679402 2.5521103 6.9174305 0.82269387 0.98627663 0.44748669 0.60674917 1.9369938 1.7624649 13.595681 146.71784  1022.892 -10.667363 -10.667363  1022.892 26.627802 395.71339 591.33746 9.2133765
77 500.87637 -1.6585683 2.9619298  0.9320169 1.0462362 0.022539859 0.12084316 0.046131077  1.0001309 0.021949856 1.9335249e-09 69.501496 0.29683112 0.14338302 0.70308228  0.2454619 0.24678865 2.5547949 6.8075053 0.82220747 0.98624392 0.44795679 0.60688831 1.9335249 1.7631158 13.598411 146.69132 1023.0878 -10.667549 -10.667549 1023.0878 26.724631 395.77195 591.35766 9.2336086
 1 500.90639 -1.6515549 2.9621653  0.9320452  1.046241 0.022539744 0.12083196 0.046227698  1.0001633   0.0223072 1.9339804e-09 69.506969 0.29676095 0.14337171 0.70315246 0.24546186 0.24678861 2.5548151 6.8176794 0.82209536 0.98607063 0.44784278  0.6067697 1.9339804 1.7631903 13.598237 146.69438 1023.1464 -10.666787 -10.666787 1023.1464 26.726135 395.78976 591.39865 9.2318195
20 503.34151 -1.6867532 2.9805282 0.92970405 1.0463319 0.022683834 0.12273806 0.051049531  1.0016189 0.020570592 1.9698219e-09   68.9932 0.30550423 0.14542189 0.69440789  0.2455131 0.24684005 2.5296246 7.3230931  0.8358409  1.0062838 0.46198964 0.62140956 1.9698219 1.7786312 13.588736 146.04044 1027.6015 -10.459263 -10.459263 1027.6015 27.949672 395.81331 592.47509 11.363472
10 503.63071 -1.6867532 2.9805282 0.92970405 1.0463319 0.022683834 0.12273806 0.051049531    1.00007 0.020570592 1.9698219e-09   68.9932 0.30550423 0.14542189 0.69440789  0.2455131 0.24684005 2.5296246 7.3230931  0.8358409  1.0062838 0.46198964 0.62140956 1.9698219 1.7786312 13.588736 146.04044 1028.5985 -10.668528 -10.668528 1028.5985 28.298951 395.81122 592.38978 12.098524
10 501.21931 -1.7404693 2.9604494 0.93423902 1.0462253 0.022547395 0.12107235 0.040923136  1.0025232 0.018177357 1.9306646e-09 69.423293  0.2979914 0.14361975  0.7019218 0.24546453  0.2467913 2.5534725 6.2409515 0.82498251 0.99012981 0.45034631 0.60953082 1.9306646 1.7789406 13.598916 146.62389 1022.7578 -10.159603 -10.159603 1022.7578   26.1297 396.80393 590.44278 9.3814142
31 500.75377 -1.7021043 2.9626271 0.93447867 1.0462736 0.022560406 0.12108439 0.042466252  1.0020809 0.019856178 1.9348736e-09 69.446433 0.29784479 0.14364479 0.70206847 0.24546908 0.24679586 2.5511937  6.409424 0.82511421 0.99012288 0.45030739 0.60955314 1.9348736 1.7773251 13.596254 146.60557 1022.1525 -10.322507 -10.322507 1022.1525 26.156636 396.42189 590.17538 9.3986419
 5 501.24147 -1.7213484  2.966964 0.93187427 1.0460113 0.022436066 0.12207681 0.042864156   1.002841 0.018995538 1.9432833e-09 68.904659 0.30437528 0.14451288 0.69553661 0.24542442 0.24675104 2.5733502 6.4884332 0.83033258  1.0002943 0.45809628 0.61674328 1.9432833 1.7836301 13.620292 146.48373 1022.5294 -10.023239 -10.023239 1022.5294 26.869909 396.31379 589.27743 10.068286
29  501.3456 -1.7109627 2.9667887 0.93190877 1.0460096 0.022435255 0.12208235 0.042778881  1.0028376 0.019455272 1.9429425e-09 68.901461  0.3044135 0.14451761 0.69549838 0.24542412 0.24675074 2.5734984 6.4792499 0.83005909 0.99998802 0.45797415 0.61655949 1.9429425 1.7836215 13.620446 146.48318 1022.7407 -10.024751 -10.024751 1022.7407 26.860162 396.31198 589.41719  10.15136
15 501.94083 -1.7109627 2.9667887 0.93190877 1.0460096 0.022435255 0.12208235 0.042778881  1.0041745 0.019455272 1.9429425e-09 68.901461  0.3044135 0.14451761 0.69549838 0.24542412 0.24675074 2.5734984 6.4792499 0.83005909 0.99998802 0.45797415 0.61655949 1.9429425 1.7836215 13.620446 146.48318 1022.4312 -9.2747887 -9.2747887 1022.4312 26.584014 396.34219 589.61113 9.8939096
 18 501.17422 -1.7109627 2.9667887 0.93190877 1.0460096 0.022435255 0.12208235 0.042778881  1.0033647 0.019455272 1.9429425e-09 68.901461  0.3044135 0.14451761 0.69549838 0.24542412 0.24675074 2.5734984 6.4792499 0.83005909 0.99998802 0.45797415 0.61655949 1.9429425 1.7836215 13.620446 146.48318 1021.8749 -9.7632301 -9.7632301 1021.8749 26.750658 396.29889 588.78765 10.037705
  6  501.2268 -1.7019537 2.9666564 0.93190492 1.0460085 0.022434348 0.12208382 0.042708476  1.0033687 0.019863065 1.9426856e-09 68.899831 0.30442908 0.14451817 0.69548279 0.24542378 0.24675039 2.5736643 6.4716698 0.82980423 0.99969281 0.45784525 0.61637807 1.9426856 1.7836367 13.620572  146.4838 1021.9757 -9.7610571 -9.7610571 1021.9757 26.753531 396.33568 588.78304 10.103467
  4 501.17354 -1.7057862 2.9669576 0.93225648 1.0460046 0.022421669 0.12206974 0.042836723  1.0034638 0.019688552 1.9432707e-09 68.892718 0.30443557 0.14449141 0.69547629 0.24541896 0.24674556 2.5759891 6.4880283 0.83013751  1.0001459 0.45803402 0.61662891 1.9432707 1.7837164 13.621897 146.50144 1021.7653  -9.709103  -9.709103 1021.7653 26.631962 396.29775 588.73313 10.102446
  7  502.2509 -1.6616103 2.9683237 0.93262971 1.0460625 0.022431243 0.12192546 0.043882818  1.0032783 0.021796645 1.9459273e-09 68.970717 0.30346419  0.1443567 0.69644786  0.2454226 0.24674922 2.5742325 6.5993681 0.82925573 0.99851848 0.45681695 0.61548198 1.9459273 1.7824218 13.618675 146.52845   1024.12 -9.8091162 -9.8091162   1024.12 26.599611 396.08154 590.98776 10.451127
100 501.01026 -1.6975335 2.9688039 0.93323039 1.0459937 0.022391972 0.12211271 0.043938338  1.0034166 0.020066264  1.946862e-09 68.848985 0.30485044 0.14450468 0.69506131  0.2454075 0.24673406 2.5814798  6.615291 0.83129528  1.0018589 0.45898525 0.61769917  1.946862 1.7830799 13.625348   146.523 1021.4907 -9.7350904 -9.7350904 1021.4907 26.343942  396.0849 588.68037  10.38149
  4 500.98011 -1.6975335 2.9688039 0.93323039 1.0459937 0.022391972 0.12211271 0.043938338    1.00354 0.020066264  1.946862e-09 68.848985 0.30485044 0.14450468 0.69506131  0.2454075 0.24673406 2.5814798  6.615291 0.83129528  1.0018589 0.45898525 0.61769917  1.946862 1.7830799 13.625348   146.523 1021.2929 -9.6663651 -9.6663651 1021.2929 26.319112  396.0849 588.53816 10.350771
  2  501.0709 -1.7194395 2.9688106 0.93317076 1.0460005 0.022393722 0.12211714 0.043880741   1.003579 0.019079213  1.946875e-09 68.851239 0.30484351 0.14451086 0.69506824 0.24540818 0.24673475 2.5811546 6.6087171 0.83179291  1.0024422 0.45925479 0.61806543  1.946875 1.7832972 13.624989 146.51992 1021.4301 -9.6441597 -9.6441597 1021.4301  26.32565 396.08774 588.84822 10.168497
 16 501.02028 -1.7130983 2.9692259 0.93308952  1.045998 0.022392208 0.12210229 0.044090348  1.0035923 0.019359838 1.9476836e-09 68.854288   0.304782  0.1444945 0.69512976 0.24540759 0.24673415  2.581436 6.6317545 0.83175279  1.0023716  0.4591863 0.61800444 1.9476836 1.7832902 13.625156 146.52546 1021.3137 -9.6365475 -9.6365475 1021.3137 26.363004 396.05659 588.67092 10.223145
 14 501.15301 -1.7130983 2.9692259 0.93308952  1.045998 0.022392208 0.12210229 0.044090348  1.0028663 0.019359838 1.9476836e-09 68.854288   0.304782  0.1444945 0.69512976 0.24540759 0.24673415  2.581436 6.6317545 0.83175279  1.0023716  0.4591863 0.61800444 1.9476836 1.7832902 13.625156 146.52546 1022.3294 -10.011675 -10.011675 1022.3294 26.509827 396.04261 589.37988 10.397038
 42 499.17908 -1.7298367 2.9738584 0.93352727 1.0459584 0.022510245 0.12169904  0.04849204  1.0011955 0.018627873 1.9567273e-09 69.081362 0.30218398 0.14420928 0.69772836 0.24545147 0.24677819 2.5600167 7.0757229 0.83222078  1.0012859 0.45748227 0.61703019 1.9567273 1.7758679 13.612963 146.50039 1019.4673 -10.554575 -10.554575 1019.4673 26.623759 395.70338 587.10918 10.030998
  7 499.66379 -1.7607833 2.9698608 0.93285367 1.0458106 0.022542859 0.12175371 0.047306909  1.0003134 0.017346695 1.9489206e-09  69.03978 0.30273122 0.14429657 0.69718101 0.24546295 0.24678971 2.5542682 6.9439304 0.83090275  1.0000011 0.45717113 0.61633169 1.9489206 1.7729802 13.614267 146.45027 1020.6497 -10.661065 -10.661065 1020.6497 26.753493 395.68922  588.5513 9.6557135
 15 499.52039  -1.723576 2.9668518 0.93260769 1.0459501 0.022522983 0.12177555 0.046632181 0.99950961 0.018898353 1.9430652e-09 69.062544 0.30253581 0.14429854 0.69737648 0.24545597 0.24678271 2.5577654 6.8765194 0.82908009  0.9976431 0.45602104 0.61488045 1.9430652 1.7700403  13.61224 146.46643 1020.3401 -10.649682 -10.649682 1020.3401 26.814637 395.74265  588.0427 9.7401458
